source_file,source_url,element_type,visible_text,title,aria_label,href,normalized_destination,destination_type,inferred_source_context,inferred_destination_context,confidence,status,notes
docs/classes/12774590.html,https://www.910cpr.com/classes/12774590.html,a,Book This Class,,,/classes/12774596.html,/classes/12774596.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 31, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Specific class page /classes/12774596.html,HIGH,OK,
docs/classes/12774590.html,https://www.910cpr.com/classes/12774590.html,a,Book This Class,,,/classes/12774595.html,/classes/12774595.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 31, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Specific class page /classes/12774595.html,HIGH,OK,
docs/classes/12774590.html,https://www.910cpr.com/classes/12774590.html,a,Book This Class,,,/classes/12774347.html,/classes/12774347.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 31, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Specific class page /classes/12774347.html,HIGH,OK,
docs/classes/12774590.html,https://www.910cpr.com/classes/12774590.html,a,See upcoming BLS classes,,,https://coastalcprtraining.enrollware.com/schedule#ct209806,https://coastalcprtraining.enrollware.com/schedule#ct209806,enrollware_booking,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 31, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Enrollware link without recognized booking params,MEDIUM,OK,Enrollware course schedule anchor; exact listed class is not encoded in URL
docs/classes/12774590.html,https://www.910cpr.com/classes/12774590.html,a,See all 910CPR classes,,,/schedule.html,/schedule.html,internal_page,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 31, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Internal page /schedule.html,HIGH,OK,
docs/classes/12774591.html,https://www.910cpr.com/classes/12774591.html,a,910CPR,,910CPR home,/index.html,/index.html,internal_page,Upcoming AHA BLS Provider Course in Wilmington | 910CPR 910-395-5193,Internal page /index.html,HIGH,OK,
docs/classes/12774591.html,https://www.910cpr.com/classes/12774591.html,a,910-395-5193,,Call 910CPR at 910-395-5193,tel:+19103955193,tel:+19103955193,phone,Upcoming AHA BLS Provider Course in Wilmington | 910CPR 910-395-5193,Phone call link,HIGH,OK,
docs/classes/12774591.html,https://www.910cpr.com/classes/12774591.html,a,Continue to Registration,,,https://coastalcprtraining.enrollware.com/enroll?id=12774591,https://coastalcprtraining.enrollware.com/enroll?id=12774591,enrollware_booking,Upcoming AHA BLS Provider Course in Wilmington | Continue to Registration,Enrollware booking: id=12774591,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/classes/12774591.html,https://www.910cpr.com/classes/12774591.html,a,Book This Class,,,/classes/12774590.html,/classes/12774590.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Specific class page /classes/12774590.html,HIGH,OK,
docs/classes/12774591.html,https://www.910cpr.com/classes/12774591.html,a,Book This Class,,,/classes/12774585.html,/classes/12774585.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Specific class page /classes/12774585.html,HIGH,OK,
docs/classes/12774591.html,https://www.910cpr.com/classes/12774591.html,a,Book This Class,,,/classes/12774596.html,/classes/12774596.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Specific class page /classes/12774596.html,HIGH,OK,
docs/classes/12774591.html,https://www.910cpr.com/classes/12774591.html,a,Book This Class,,,/classes/12774595.html,/classes/12774595.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Specific class page /classes/12774595.html,HIGH,OK,
docs/classes/12774591.html,https://www.910cpr.com/classes/12774591.html,a,Book This Class,,,/classes/12774347.html,/classes/12774347.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Specific class page /classes/12774347.html,HIGH,OK,
docs/classes/12774591.html,https://www.910cpr.com/classes/12774591.html,a,See upcoming BLS classes,,,https://coastalcprtraining.enrollware.com/schedule#ct209806,https://coastalcprtraining.enrollware.com/schedule#ct209806,enrollware_booking,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Enrollware link without recognized booking params,MEDIUM,OK,Enrollware course schedule anchor; exact listed class is not encoded in URL
docs/classes/12774591.html,https://www.910cpr.com/classes/12774591.html,a,See all 910CPR classes,,,/schedule.html,/schedule.html,internal_page,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 29, 20...",Internal page /schedule.html,HIGH,OK,
docs/classes/12774595.html,https://www.910cpr.com/classes/12774595.html,a,910CPR,,910CPR home,/index.html,/index.html,internal_page,Evening Session for AHA BLS in Wilmington | 910CPR 910-395-5193,Internal page /index.html,HIGH,OK,
docs/classes/12774595.html,https://www.910cpr.com/classes/12774595.html,a,910-395-5193,,Call 910CPR at 910-395-5193,tel:+19103955193,tel:+19103955193,phone,Evening Session for AHA BLS in Wilmington | 910CPR 910-395-5193,Phone call link,HIGH,OK,
docs/classes/12774595.html,https://www.910cpr.com/classes/12774595.html,a,Continue to Registration,,,https://coastalcprtraining.enrollware.com/enroll?id=12774595,https://coastalcprtraining.enrollware.com/enroll?id=12774595,enrollware_booking,Evening Session for AHA BLS in Wilmington | Continue to Registration,Enrollware booking: id=12774595,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/classes/12774595.html,https://www.910cpr.com/classes/12774595.html,a,Book This Class,,,/classes/12774596.html,/classes/12774596.html,class_lander,"Evening Session for AHA BLS in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 29, 2026 6:45 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 24, 2026 6:...",Specific class page /classes/12774596.html,HIGH,OK,
docs/classes/12774595.html,https://www.910cpr.com/classes/12774595.html,a,Book This Class,,,/classes/12774585.html,/classes/12774585.html,class_lander,"Evening Session for AHA BLS in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 29, 2026 6:45 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 24, 2026 6:...",Specific class page /classes/12774585.html,HIGH,OK,
docs/classes/12774595.html,https://www.910cpr.com/classes/12774595.html,a,Book This Class,,,/classes/12774590.html,/classes/12774590.html,class_lander,"Evening Session for AHA BLS in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 29, 2026 6:45 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 24, 2026 6:...",Specific class page /classes/12774590.html,HIGH,OK,
docs/classes/12774595.html,https://www.910cpr.com/classes/12774595.html,a,Book This Class,,,/classes/12774599.html,/classes/12774599.html,class_lander,"Evening Session for AHA BLS in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 29, 2026 6:45 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 24, 2026 6:...",Specific class page /classes/12774599.html,HIGH,OK,
docs/classes/12774595.html,https://www.910cpr.com/classes/12774595.html,a,Book This Class,,,/classes/12774591.html,/classes/12774591.html,class_lander,"Evening Session for AHA BLS in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 29, 2026 6:45 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 24, 2026 6:...",Specific class page /classes/12774591.html,HIGH,OK,
docs/classes/12774595.html,https://www.910cpr.com/classes/12774595.html,a,See upcoming BLS classes,,,https://coastalcprtraining.enrollware.com/schedule#ct209806,https://coastalcprtraining.enrollware.com/schedule#ct209806,enrollware_booking,"Evening Session for AHA BLS in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 29, 2026 6:45 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 24, 2026 6:...",Enrollware link without recognized booking params,MEDIUM,OK,Enrollware course schedule anchor; exact listed class is not encoded in URL
docs/classes/12774595.html,https://www.910cpr.com/classes/12774595.html,a,See all 910CPR classes,,,/schedule.html,/schedule.html,internal_page,"Evening Session for AHA BLS in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 29, 2026 6:45 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 24, 2026 6:...",Internal page /schedule.html,HIGH,OK,
docs/classes/12774596.html,https://www.910cpr.com/classes/12774596.html,a,910CPR,,910CPR home,/index.html,/index.html,internal_page,Upcoming AHA BLS Provider Course in Wilmington | 910CPR 910-395-5193,Internal page /index.html,HIGH,OK,
docs/classes/12774596.html,https://www.910cpr.com/classes/12774596.html,a,910-395-5193,,Call 910CPR at 910-395-5193,tel:+19103955193,tel:+19103955193,phone,Upcoming AHA BLS Provider Course in Wilmington | 910CPR 910-395-5193,Phone call link,HIGH,OK,
docs/classes/12774596.html,https://www.910cpr.com/classes/12774596.html,a,Continue to Registration,,,https://coastalcprtraining.enrollware.com/enroll?id=12774596,https://coastalcprtraining.enrollware.com/enroll?id=12774596,enrollware_booking,Upcoming AHA BLS Provider Course in Wilmington | Continue to Registration,Enrollware booking: id=12774596,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/classes/12774596.html,https://www.910cpr.com/classes/12774596.html,a,Book This Class,,,/classes/12774595.html,/classes/12774595.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 22, 2026 6:45 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 24, 20...",Specific class page /classes/12774595.html,HIGH,OK,
docs/classes/12774596.html,https://www.910cpr.com/classes/12774596.html,a,Book This Class,,,/classes/12774585.html,/classes/12774585.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 22, 2026 6:45 PM Wilmington; Shipyard Blvd - B Book This Class July 18, 2026 6:15 PM Wilmington; Shipyard Blvd - B Book This Class July 24, 20...",Specific class page /classes/12774585.html,HIGH,OK,
